date,dateymd,status,Total,Andaman & Nicobar Island,Andhra Pradesh,Arunanchal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Daman & Diu,NCT of Delhi,Dadara & Nagar Havelli,Goa,Gujarat,Himachal Pradesh,Haryana,Jharkhand,Jammu & Kashmir,Karnataka,Kerala,Lakshadweep,Maharashtra,Meghalaya,Manipur,Madhya Pradesh,Mizoram,Nagaland,Odisha,Punjab,Puducherry,Rajasthan,Sikkim,Telangana,Tamil Nadu,Tripura,Uttar Pradesh,Uttarakhand,West Bengal
14-Mar-20,2020-03-14,Recovered,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0
15-Mar-20,2020-03-15,Recovered,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
16-Mar-20,2020-03-16,Recovered,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17-Mar-20,2020-03-17,Recovered,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18-Mar-20,2020-03-18,Recovered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Mar-20,2020-03-19,Recovered,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
20-Mar-20,2020-03-20,Recovered,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Mar-20,2020-03-21,Recovered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Mar-20,2020-03-22,Recovered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-20,2020-03-23,Recovered,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Mar-20,2020-03-24,Recovered,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
25-Mar-20,2020-03-25,Recovered,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Mar-20,2020-03-26,Recovered,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Mar-20,2020-03-27,Recovered,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
28-Mar-20,2020-03-28,Recovered,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29-Mar-20,2020-03-29,Recovered,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Mar-20,2020-03-30,Recovered,49,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,1,4,0,14,0,0,0,0,0,0,0,0,0,0,13,2,0,6,1,0
31-Mar-20,2020-03-31,Recovered,15,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
01-Apr-20,2020-04-01,Recovered,16,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
02-Apr-20,2020-04-02,Recovered,22,0,0,0,0,3,0,1,0,2,0,0,5,0,0,0,1,2,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
03-Apr-20,2020-04-03,Recovered,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0
04-Apr-20,2020-04-04,Recovered,56,0,0,0,0,0,3,0,0,8,0,0,3,0,1,0,0,0,8,0,2,0,0,0,0,0,0,2,0,22,0,1,2,0,4,0,0
05-Apr-20,2020-04-05,Recovered,43,0,3,0,0,0,2,5,0,0,0,0,8,0,0,0,1,1,6,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,7
06-Apr-20,2020-04-06,Recovered,65,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,8,3,0,14,0,1,8,0,0,0,0,0,0,0,12,5,0,0,0,0
07-Apr-20,2020-04-07,Recovered,75,0,0,0,0,6,2,1,0,4,0,0,3,1,2,0,0,5,12,0,9,0,0,10,0,0,0,10,1,0,0,0,6,0,0,0,3
08-Apr-20,2020-04-08,Recovered,96,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,13,0,38,0,0,4,0,0,0,0,0,20,0,0,2,0,10,1,0
09-Apr-20,2020-04-09,Recovered,70,10,4,0,0,0,0,0,0,4,0,0,1,0,0,0,0,2,13,0,8,0,0,0,0,0,0,4,0,15,0,0,6,0,0,0,3
10-Apr-20,2020-04-10,Recovered,151,0,0,0,0,0,0,0,0,2,0,1,7,0,4,0,0,4,27,0,63,0,0,12,0,0,10,2,0,0,0,0,17,0,1,0,0
11-Apr-20,2020-04-11,Recovered,186,0,0,0,0,0,0,0,0,0,0,4,11,6,0,0,0,5,19,0,20,0,0,1,0,0,0,0,0,56,0,51,0,0,13,0,0
12-Apr-20,2020-04-12,Recovered,114,0,2,0,0,11,0,1,0,1,0,0,0,4,8,0,0,15,36,0,9,0,0,3,0,0,0,3,0,5,0,7,6,0,0,0,3
13-Apr-20,2020-04-13,Recovered,112,0,0,0,0,2,0,0,0,3,0,0,10,0,7,0,10,6,19,0,12,0,0,10,0,0,6,2,0,0,0,0,8,0,4,2,10
14-Apr-20,2020-04-14,Recovered,167,0,4,0,0,1,0,3,0,0,0,0,5,1,4,0,14,11,13,0,30,0,0,13,0,0,0,2,0,26,0,7,23,0,1,2,7
15-Apr-20,2020-04-15,Recovered,144,0,4,1,2,0,2,4,0,10,0,1,5,0,2,0,6,9,7,0,36,0,0,0,0,0,1,0,0,0,0,8,37,1,7,0,1
16-Apr-20,2020-04-16,Recovered,258,1,0,0,3,8,0,6,0,11,0,0,9,3,8,0,2,2,27,0,5,0,0,6,0,0,0,2,0,17,0,68,62,0,11,0,5
17-Apr-20,2020-04-17,Recovered,273,0,15,0,4,0,0,1,0,20,0,0,13,0,21,0,4,6,10,0,31,0,0,0,0,0,2,1,0,19,0,0,103,0,14,0,9
18-Apr-20,2020-04-18,Recovered,426,0,7,0,3,5,0,1,0,135,0,0,7,0,14,0,9,16,2,0,34,0,0,57,0,0,3,1,3,17,0,0,82,0,26,0,4
19-Apr-20,2020-04-19,Recovered,388,0,23,0,5,0,4,0,0,83,0,1,12,0,4,0,5,7,13,0,142,0,0,4,0,0,0,6,0,5,0,0,46,0,19,2,7
20-Apr-20,2020-04-20,Recovered,419,0,27,0,2,0,1,0,0,141,0,0,26,0,37,4,15,1,21,0,65,0,1,7,0,0,0,1,0,0,0,0,46,0,13,7,4
21-Apr-20,2020-04-21,Recovered,703,0,4,0,0,0,0,0,0,180,0,0,8,0,6,0,10,17,16,0,150,0,0,10,0,0,6,11,0,69,0,8,178,0,22,1,7
22-Apr-20,2020-04-22,Recovered,394,0,24,0,0,0,0,3,0,113,0,0,40,0,11,0,11,2,1,0,67,0,0,4,0,0,2,4,0,70,0,0,27,0,11,4,0
23-Apr-20,2020-04-23,Recovered,642,0,21,0,0,2,0,2,0,84,0,0,79,2,12,4,0,14,8,0,51,0,0,51,0,0,1,13,0,107,0,58,90,1,33,1,6
24-Apr-20,2020-04-24,Recovered,484,0,4,0,0,0,1,0,0,49,0,0,7,0,16,0,17,7,15,0,117,0,0,7,0,0,0,4,0,42,0,39,114,0,20,1,24
25-Apr-20,2020-04-25,Recovered,442,0,26,0,0,1,0,2,0,12,0,0,17,4,5,0,3,6,7,0,119,0,0,71,0,0,1,2,0,20,0,16,94,0,35,1,0
26-Apr-20,2020-04-26,Recovered,585,0,60,0,8,11,2,0,0,8,0,0,31,0,8,5,25,24,4,0,112,0,0,21,0,0,1,12,0,116,0,9,60,0,66,0,2
27-Apr-20,2020-04-27,Recovered,580,0,4,0,0,0,0,0,0,0,0,0,81,3,14,4,27,11,13,0,94,0,0,55,0,0,2,14,1,115,0,16,54,0,72,0,0
28-Apr-20,2020-04-28,Recovered,636,4,23,0,0,8,0,2,0,201,0,0,40,0,11,2,12,14,4,0,106,0,0,16,0,0,1,3,0,26,0,42,54,0,63,0,4
29-Apr-20,2020-04-29,Recovered,690,0,29,0,2,0,0,0,0,14,0,0,93,0,1,0,16,9,10,0,205,0,0,88,0,0,1,0,0,44,0,35,82,0,48,2,10
30-Apr-20,2020-04-30,Recovered,630,1,34,0,0,20,1,2,0,2,0,0,86,3,10,0,24,13,14,0,180,0,0,21,0,0,2,3,0,79,0,33,48,0,41,8,5
01-May-20,2020-05-01,Recovered,962,0,82,0,4,14,0,0,0,73,0,0,123,2,6,2,31,22,9,0,106,10,0,42,0,0,14,4,0,223,0,22,54,0,103,1,15
02-May-20,2020-05-02,Recovered,831,10,38,0,0,19,1,0,0,89,0,0,160,3,1,1,7,20,8,0,121,0,0,100,0,0,1,4,0,126,0,35,29,0,44,2,12
03-May-20,2020-05-03,Recovered,911,6,47,0,0,7,0,0,0,106,0,0,146,1,3,5,33,22,1,0,115,0,0,174,0,0,4,5,1,114,0,46,38,0,56,0,-19
04-May-20,2020-05-04,Recovered,1082,0,36,0,0,3,2,0,0,69,0,0,153,0,9,0,16,28,61,0,350,0,0,58,0,0,0,11,0,82,0,40,30,0,48,0,86
05-May-20,2020-05-05,Recovered,1295,0,65,0,0,31,0,0,0,37,0,0,186,0,2,6,17,10,0,0,354,0,0,144,1,0,0,5,0,87,0,43,76,0,185,0,46
06-May-20,2020-05-06,Recovered,1161,0,140,0,2,0,0,0,0,74,0,0,119,0,4,4,2,23,7,0,275,0,0,99,0,0,1,2,0,214,0,20,31,0,143,0,1
07-May-20,2020-05-07,Recovered,1475,1,51,0,0,60,0,0,0,389,0,0,209,0,0,4,13,12,5,0,207,0,0,132,0,0,1,14,0,150,0,45,31,0,120,0,31
08-May-20,2020-05-08,Recovered,1111,0,62,0,0,49,0,2,0,89,0,0,163,0,19,0,29,10,10,0,169,0,0,118,0,0,1,3,2,122,0,34,58,0,137,6,27
09-May-20,2020-05-09,Recovered,1414,0,45,0,0,51,3,5,0,0,0,0,219,1,11,37,4,10,1,0,330,0,0,131,0,0,5,5,0,151,0,24,219,0,112,1,49
10-May-20,2020-05-10,Recovered,1669,0,38,0,0,36,0,6,0,49,0,0,454,0,10,0,15,36,4,0,399,0,0,196,0,0,0,9,1,79,0,0,135,0,154,0,45
11-May-20,2020-05-11,Recovered,1579,0,73,0,5,23,4,4,0,60,0,0,235,0,37,0,44,4,0,0,587,0,0,71,0,0,17,2,0,83,0,50,92,0,105,0,82
12-May-20,2020-05-12,Recovered,1905,0,58,0,0,5,2,1,0,383,1,0,466,0,5,1,28,7,0,0,339,0,0,113,0,0,31,3,0,130,0,21,83,0,115,0,113
13-May-20,2020-05-13,Recovered,1963,0,86,0,0,18,0,1,0,346,0,0,316,0,76,8,11,18,1,0,422,1,0,144,0,0,27,29,0,119,0,117,41,0,92,0,90
14-May-20,2020-05-14,Recovered,1594,0,50,0,0,12,7,1,0,187,0,0,191,0,21,0,19,9,3,0,542,0,0,167,0,0,15,23,0,65,0,13,65,27,107,4,66
15-May-20,2020-05-15,Recovered,2234,0,60,0,1,28,3,0,0,473,0,0,282,0,25,10,28,20,0,0,475,0,0,112,0,0,8,82,0,91,0,7,359,13,93,1,61
16-May-20,2020-05-16,Recovered,4012,0,101,0,0,33,11,2,0,408,0,0,273,4,50,16,29,16,4,0,524,0,0,32,0,0,30,952,0,215,0,12,939,22,276,0,63
17-May-20,2020-05-17,Recovered,2538,0,103,0,1,0,0,1,0,276,0,0,191,1,48,0,33,13,0,0,600,0,0,88,0,0,24,109,0,111,0,21,634,21,195,1,67
18-May-20,2020-05-18,Recovered,2482,0,96,0,0,44,3,0,0,283,0,0,305,2,36,14,34,21,0,0,749,1,0,32,0,0,57,181,0,163,0,10,234,4,147,0,47
19-May-20,2020-05-19,Recovered,3032,0,69,0,0,0,3,0,0,265,0,0,239,5,29,0,38,13,0,0,1202,0,0,196,0,0,30,95,1,119,0,9,489,27,135,0,68
20-May-20,2020-05-20,Recovered,3113,0,43,0,7,54,79,0,0,442,0,0,176,3,21,2,31,13,5,0,679,0,0,103,0,0,36,152,0,67,0,2,987,0,148,1,62
21-May-20,2020-05-21,Recovered,3131,0,41,0,6,0,42,0,0,375,0,0,269,5,33,7,6,15,8,0,1408,0,0,110,0,0,50,25,0,81,0,23,400,32,138,0,57
22-May-20,2020-05-22,Recovered,3280,0,26,0,0,58,0,3,0,330,0,9,392,0,25,0,36,26,2,0,857,0,0,245,0,0,43,28,0,195,0,7,846,4,120,0,28
23-May-20,2020-05-23,Recovered,2576,0,48,0,2,24,1,2,0,370,0,0,289,2,44,5,54,11,3,0,821,0,0,178,0,0,61,23,0,106,0,25,363,0,82,2,60
24-May-20,2020-05-24,Recovered,3285,0,62,0,1,49,0,0,0,273,0,0,243,2,15,7,35,46,5,0,1196,0,2,141,0,0,53,28,2,62,0,24,833,13,132,3,58
25-May-20,2020-05-25,Recovered,3012,0,51,0,5,31,8,3,0,231,0,3,224,4,37,0,0,51,12,0,1186,0,0,163,0,0,99,15,5,208,0,72,407,0,122,0,75
26-May-20,2020-05-26,Recovered,3585,0,125,0,0,67,0,12,0,183,0,9,501,0,22,5,24,59,10,0,1168,0,0,118,0,0,84,5,0,220,0,120,611,0,164,6,72
27-May-20,2020-05-27,Recovered,3434,0,48,0,25,118,0,4,0,310,0,9,410,3,14,0,21,17,10,0,964,0,0,238,0,0,79,0,0,286,0,37,567,0,167,15,92
28-May-20,2020-05-28,Recovered,3171,0,68,0,16,132,2,0,0,231,0,1,454,7,43,0,5,53,3,0,698,0,0,123,0,0,75,28,0,253,0,24,639,2,224,0,90
29-May-20,2020-05-29,Recovered,11735,0,101,0,22,159,0,17,0,351,0,3,608,10,59,63,16,60,10,0,8381,0,2,219,0,0,90,3,6,429,0,36,765,0,195,23,107
30-May-20,2020-05-30,Recovered,4303,0,55,0,38,102,10,2,0,229,0,1,621,24,31,40,33,103,10,0,1084,0,0,175,0,0,73,18,0,495,0,31,687,5,241,0,195
31-May-20,2020-05-31,Recovered,4928,0,51,0,22,209,0,12,0,403,0,2,689,9,77,0,19,221,15,0,1248,0,5,398,0,0,76,20,2,293,0,16,757,1,192,0,187
01-Jun-20,2020-06-01,Recovered,3882,0,34,0,99,221,15,7,0,268,0,6,861,2,7,40,19,100,18,0,779,0,0,161,0,0,119,13,0,181,0,63,413,0,187,120,149
02-Jun-20,2020-06-02,Recovered,4531,0,40,0,53,62,0,9,0,497,0,7,1114,18,14,0,7,75,19,0,1225,0,3,218,0,0,80,17,0,222,0,35,536,0,146,30,104
03-Jun-20,2020-06-03,Recovered,3789,0,50,0,76,222,0,40,0,299,0,0,318,10,20,1,54,111,24,0,996,1,24,224,0,0,91,12,8,309,0,30,610,0,81,7,170
04-Jun-20,2020-06-04,Recovered,4390,0,65,0,46,95,8,36,0,356,0,0,455,29,34,69,41,106,39,0,1352,0,0,192,0,0,65,14,4,360,0,31,585,0,182,38,188
05-Jun-20,2020-06-05,Recovered,4770,0,36,0,50,113,51,25,0,417,0,8,344,10,86,69,38,83,22,0,1466,0,0,241,0,0,123,26,6,255,0,40,861,0,209,47,144
06-Jun-20,2020-06-06,Recovered,5433,0,75,0,79,65,0,28,0,349,0,0,313,5,71,38,40,280,50,0,2243,0,14,230,0,8,112,23,5,142,0,83,633,0,260,78,207
07-Jun-20,2020-06-07,Recovered,5191,0,29,0,48,107,1,7,0,335,1,0,319,28,194,17,90,159,41,0,1924,0,0,223,0,0,178,14,1,253,0,32,604,19,277,106,184
08-Jun-20,2020-06-08,Recovered,5171,0,42,0,148,137,11,69,0,358,0,2,321,5,226,29,108,309,11,0,1661,0,6,205,0,0,99,22,4,363,0,0,528,0,159,186,162
09-Jun-20,2020-06-09,Recovered,5634,0,48,1,312,228,0,12,0,504,0,0,409,14,107,40,182,164,34,0,1664,0,6,193,0,2,140,39,2,211,3,0,798,0,325,41,155
10-Jun-20,2020-06-10,Recovered,6275,0,110,2,152,164,4,4,0,384,0,0,370,13,381,33,165,257,57,0,1877,0,0,163,0,12,149,65,5,241,0,75,1008,47,302,76,159
11-Jun-20,2020-06-11,Recovered,6044,0,99,0,184,152,4,70,0,486,0,0,366,26,73,38,149,114,62,0,1562,5,9,150,0,7,72,27,7,206,0,176,1372,39,321,55,209
12-Jun-20,2020-06-12,Recovered,7263,0,123,0,152,230,2,123,0,667,0,2,392,17,214,55,266,464,32,0,1718,4,0,159,0,28,120,23,9,236,0,285,1342,0,317,61,218
13-Jun-20,2020-06-13,Recovered,8092,0,94,2,221,370,0,87,0,1547,0,1,390,16,328,131,183,208,46,0,1550,1,0,176,0,27,120,45,6,326,2,74,1362,37,266,130,336
14-Jun-20,2020-06-14,Recovered,7358,0,131,1,155,289,0,88,0,878,0,4,442,17,200,89,120,312,56,0,1632,3,18,300,0,4,114,29,9,229,0,25,1138,118,393,34,518
15-Jun-20,2020-06-15,Recovered,10639,0,69,0,245,251,6,124,0,604,0,11,339,16,562,95,215,174,73,0,5071,0,60,226,0,0,146,87,4,219,0,389,797,0,342,78,434
16-Jun-20,2020-06-16,Recovered,7226,0,128,0,206,345,1,91,0,73,7,0,418,19,183,121,177,322,60,0,1802,2,8,249,0,15,120,18,4,177,0,261,1438,123,294,27,534
17-Jun-20,2020-06-17,Recovered,6890,0,128,3,231,205,4,165,0,957,3,11,348,7,204,30,133,348,90,0,1315,3,33,236,0,0,73,77,10,505,0,44,842,0,335,38,505
18-Jun-20,2020-06-18,Recovered,10741,2,131,1,206,185,0,103,0,3884,2,13,389,5,604,47,230,176,89,0,1672,1,7,244,0,6,97,32,7,275,1,230,1017,83,399,132,468
19-Jun-20,2020-06-19,Recovered,9029,0,133,3,218,137,9,103,0,2228,0,9,340,12,333,137,50,230,96,0,1935,0,19,116,8,16,153,66,2,255,16,51,1630,18,357,47,302
20-Jun-20,2020-06-20,Recovered,13974,0,206,1,136,269,1,63,0,7725,12,11,535,20,239,69,142,183,57,0,1380,0,14,132,0,13,237,42,13,277,0,154,1045,23,374,17,562
21-Jun-20,2020-06-21,Recovered,9075,2,196,6,202,264,0,53,0,1719,1,6,655,12,429,2,46,226,93,0,1591,5,18,135,0,3,186,22,9,323,4,225,1438,79,626,50,432
22-Jun-20,2020-06-22,Recovered,10879,0,128,1,161,136,6,66,0,3589,0,17,560,12,359,63,149,111,88,0,1962,0,0,200,3,0,143,125,9,313,4,274,1358,23,606,21,390
23-Jun-20,2020-06-23,Recovered,10462,3,157,16,197,260,0,40,0,2711,0,53,604,3,582,51,111,274,60,0,1925,4,8,120,7,0,125,222,16,303,0,219,1227,25,515,81,531
24-Jun-20,2020-06-24,Recovered,13089,1,187,0,196,79,0,74,0,2124,3,84,575,34,427,55,176,149,81,0,4161,0,70,138,5,7,135,52,11,398,10,137,2424,97,470,119,484
25-Jun-20,2020-06-25,Recovered,13983,0,209,4,75,374,7,128,0,3328,8,46,410,8,455,30,149,519,53,0,3661,1,26,146,6,12,168,93,11,229,0,327,2236,122,533,37,488
26-Jun-20,2020-06-26,Recovered,10246,2,208,7,214,189,6,156,0,2326,12,35,532,20,636,42,113,246,65,0,2362,0,39,185,17,2,131,9,16,222,0,78,1358,36,464,64,345
27-Jun-20,2020-06-27,Recovered,14229,0,284,5,567,261,0,52,0,2210,6,50,379,7,456,77,145,371,102,0,4430,0,39,167,8,2,184,119,18,305,10,162,2737,16,632,87,254
28-Jun-20,2020-06-28,Recovered,11631,2,428,6,274,226,1,125,0,3306,13,58,391,17,445,69,91,220,42,0,2330,0,23,113,0,0,137,206,31,244,0,244,1443,8,593,109,404
29-Jun-20,2020-06-29,Recovered,13497,0,324,1,245,218,13,88,0,3628,6,46,440,38,585,56,269,176,79,0,2385,0,39,115,6,4,203,238,10,310,0,410,2212,6,698,93,526
30-Jun-20,2020-06-30,Recovered,12565,0,279,1,314,170,15,100,0,2113,7,72,422,19,470,35,137,235,75,0,1951,0,59,196,61,0,243,103,10,299,1,1712,2325,0,578,120,411
01-Jul-20,2020-07-01,Recovered,12064,5,477,4,184,267,3,53,0,1644,27,74,368,42,527,47,134,145,132,0,2243,0,26,260,1,14,164,122,29,354,2,788,2852,1,545,86,398
02-Jul-20,2020-07-02,Recovered,19999,1,325,5,275,183,22,59,0,3015,3,64,563,15,520,57,118,271,202,0,8018,1,37,160,3,15,149,155,30,374,0,987,3095,53,592,88,509
03-Jul-20,2020-07-03,Recovered,14417,3,319,4,221,217,4,52,0,2617,21,38,340,39,672,13,101,471,201,0,3515,0,23,234,1,31,203,122,53,333,0,1126,2357,53,376,76,534
04-Jul-20,2020-07-04,Recovered,14746,12,376,1,416,277,2,112,0,2632,9,53,473,25,566,34,68,439,209,0,3395,0,28,185,3,0,229,40,21,359,0,1342,2214,3,557,21,595
05-Jul-20,2020-07-05,Recovered,15829,6,414,2,690,277,0,52,0,3083,17,111,486,28,687,10,112,603,126,0,3658,0,22,177,3,3,290,102,43,288,9,1166,2186,4,607,22,545
06-Jul-20,2020-07-06,Recovered,15315,2,498,14,508,249,6,66,0,749,16,125,423,26,391,23,63,680,167,0,3522,0,45,168,0,12,262,86,32,350,4,2078,3793,13,348,62,524
07-Jul-20,2020-07-07,Recovered,16836,0,825,13,388,324,0,84,0,2129,10,95,421,27,310,36,81,571,111,0,3296,0,37,189,6,60,217,60,37,297,0,1506,4545,29,518,35,555
08-Jul-20,2020-07-08,Recovered,19508,0,1356,4,397,203,1,107,0,3982,11,51,569,43,461,66,168,778,107,0,4634,2,22,219,4,1,303,274,67,291,6,992,3051,76,704,29,501
09-Jul-20,2020-07-09,Recovered,19408,9,1053,11,421,251,1,68,0,4027,10,66,429,13,399,40,128,957,149,0,4067,0,6,245,0,0,401,117,35,204,0,913,3994,14,796,22,535
10-Jul-20,2020-07-10,Recovered,20289,9,1040,0,701,459,5,125,0,2468,19,74,441,39,399,14,91,1003,112,0,5366,0,33,249,0,0,565,72,18,550,9,1013,4163,34,660,34,522
11-Jul-20,2020-07-11,Recovered,19981,0,1199,5,578,740,5,42,0,2998,12,81,502,23,490,32,109,880,143,0,4360,0,11,198,7,9,388,23,53,249,0,1714,3591,3,902,12,611
12-Jul-20,2020-07-12,Recovered,18198,8,1019,13,468,962,4,83,0,2276,31,59,513,21,589,52,84,693,132,0,3340,0,53,197,0,14,390,352,49,234,1,1563,3617,46,645,68,622
13-Jul-20,2020-07-13,Recovered,17683,9,1052,7,522,411,6,49,0,1344,42,53,608,11,654,43,116,838,162,0,4182,1,74,332,1,13,505,194,46,527,6,1197,3035,54,869,70,632
14-Jul-20,2020-07-14,Recovered,20977,20,1003,8,757,655,23,73,0,1924,33,67,749,11,453,77,128,1142,181,0,4500,0,50,367,8,6,609,77,44,539,-1,1161,4743,63,778,11,718
15-Jul-20,2020-07-15,Recovered,20646,1,911,0,715,514,13,49,0,2463,28,67,791,28,577,57,114,1076,196,0,3606,0,60,333,0,2,612,204,60,333,1,1159,5000,66,762,81,749
16-Jul-20,2020-07-16,Recovered,22867,3,1015,0,666,568,17,127,0,1994,21,143,828,5,518,28,109,1263,228,0,5527,3,49,219,1,43,401,410,58,468,0,1296,5106,33,932,47,735
17-Jul-20,2020-07-17,Recovered,17476,0,905,22,551,896,4,61,0,1608,22,129,770,40,533,64,112,1028,132,0,2217,0,34,387,0,14,453,96,67,656,1,1410,3391,47,959,26,838
18-Jul-20,2020-07-18,Recovered,23583,3,1465,99,1060,774,5,146,0,1973,22,92,1062,19,600,79,607,1018,204,0,5306,0,19,350,7,27,607,81,48,518,2,1902,3049,51,1030,60,1286
19-Jul-20,2020-07-19,Recovered,22730,0,1127,8,858,826,3,117,0,1860,14,180,877,29,475,62,646,1290,172,0,3906,0,53,447,0,13,516,81,92,586,0,1831,4059,24,1181,35,1344
20-Jul-20,2020-07-20,Recovered,24303,6,1338,3,1072,938,30,169,0,1784,15,143,777,8,433,117,463,730,245,0,5460,3,85,373,1,39,457,583,111,465,2,1885,3861,86,986,96,1535
21-Jul-20,2020-07-21,Recovered,27589,8,1346,18,938,1206,0,170,0,1200,10,88,744,10,726,107,181,1664,274,0,7188,18,64,573,0,1,400,271,53,549,16,2062,4894,81,1024,85,1617
