date,dateymd,status,Total,Andaman & Nicobar Island,Andhra Pradesh,Arunanchal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Daman & Diu,NCT of Delhi,Dadara & Nagar Havelli,Goa,Gujarat,Himachal Pradesh,Haryana,Jharkhand,Jammu & Kashmir,Karnataka,Kerala,Lakshadweep,Maharashtra,Meghalaya,Manipur,Madhya Pradesh,Mizoram,Nagaland,Odisha,Punjab,Puducherry,Rajasthan,Sikkim,Telangana,Tamil Nadu,Tripura,Uttar Pradesh,Uttarakhand,West Bengal
06-Nov-20,2020-11-06,Confirmed,50017,17,2410,81,335,746,133,1758,0,7178,5,203,1035,88,2267,356,581,2960,7002,0,6870,86,166,778,32,63,1494,647,125,1797,49,1602,2370,110,2173,473,3942
07-Nov-20,2020-11-07,Confirmed,46153,21,2367,64,248,819,98,1571,0,6953,1,169,1046,915,2011,340,532,2258,7201,0,3959,68,240,865,42,128,1372,477,69,1841,51,1607,2341,87,1894,498,3928
08-Nov-20,2020-11-08,Confirmed,46707,9,2237,47,152,801,109,1375,0,7745,0,149,1020,674,2380,203,555,2740,5440,0,5585,155,245,891,58,19,1434,487,94,1872,50,1440,2334,83,2142,243,3920
09-Nov-20,2020-11-09,Confirmed,37119,13,1392,48,328,865,115,1586,0,5023,0,144,971,711,2427,246,460,1963,3593,0,3277,28,182,809,6,29,1219,554,62,1859,12,857,2257,26,1627,398,3907
10-Nov-20,2020-11-10,Confirmed,44724,14,1886,97,271,798,90,1679,0,7830,1,180,1049,611,2546,252,492,2362,6010,0,3791,66,219,900,60,33,987,486,100,1902,51,1267,2146,79,2121,328,3891
11-Nov-20,2020-11-11,Confirmed,48285,17,1732,76,245,702,95,1721,0,8593,0,109,1125,610,2546,284,507,2584,7007,0,4907,72,180,883,61,42,1220,699,114,2080,36,1196,2184,84,1848,783,3872
12-Nov-20,2020-11-12,Confirmed,44585,13,1728,44,202,523,109,1817,0,7053,3,107,1120,765,2788,269,617,2116,5537,0,4496,144,254,1046,25,37,986,685,65,2176,25,1015,2112,59,2265,451,3856
13-Nov-20,2020-11-13,Confirmed,44620,11,1593,57,233,581,93,1548,0,7802,3,156,1152,825,2688,288,626,2016,5804,0,4132,70,214,1048,67,23,1018,736,73,2144,47,997,1939,76,2178,467,3835
14-Nov-20,2020-11-14,Confirmed,41692,9,1657,34,107,588,0,716,0,7340,4,84,1124,322,2118,154,565,2154,6357,0,4237,51,211,1012,59,112,902,0,47,2162,41,1050,1912,78,2301,296,3823
15-Nov-20,2020-11-15,Confirmed,30681,9,1056,20,93,247,168,530,0,3235,6,58,1070,383,1957,129,460,1565,4581,0,2544,35,235,870,25,135,753,1053,25,2184,42,661,1819,26,1401,213,3053
16-Nov-20,2020-11-16,Confirmed,28609,21,753,56,186,517,82,1110,0,3797,3,125,926,443,2153,166,390,1157,2710,0,2535,41,178,597,3,140,749,424,13,2169,23,502,1725,17,1546,243,3012
17-Nov-20,2020-11-17,Confirmed,38548,17,1395,36,242,513,136,1721,0,6396,3,154,1125,584,2450,261,572,1336,5792,0,2732,85,159,922,48,163,644,515,72,2194,27,952,1652,77,1420,429,3654
18-Nov-20,2020-11-18,Confirmed,45366,19,1236,41,169,734,145,2048,0,7486,8,162,1281,661,2562,251,574,1791,6419,0,5011,76,110,1209,37,178,868,798,56,2178,29,948,1714,73,2346,420,3668
19-Nov-20,2020-11-19,Confirmed,46185,11,1316,31,175,794,155,2149,0,7546,2,136,1340,796,2212,230,560,1849,5722,0,5535,109,230,1363,32,94,868,782,68,2549,32,1058,1707,105,2532,386,3620
20-Nov-20,2020-11-20,Confirmed,46283,13,1221,25,164,495,150,1842,0,6608,9,152,1420,588,3104,185,661,1781,6028,0,5640,173,200,1528,28,148,757,818,52,2762,23,894,1688,75,2840,512,3626
21-Nov-20,2020-11-21,Confirmed,45301,14,1160,36,223,278,119,2284,0,5879,1,116,1515,915,2666,175,608,1781,5772,0,5760,117,270,1700,66,66,778,672,63,3007,59,925,1663,75,2235,585,3639
22-Nov-20,2020-11-22,Confirmed,44404,10,1121,24,86,385,80,1748,0,6746,4,78,1495,627,2279,137,564,1704,5254,0,5753,70,382,1798,40,103,638,679,45,3260,31,873,1655,48,2557,466,3591
23-Nov-20,2020-11-23,Confirmed,37441,15,545,31,169,412,98,2061,0,4454,4,75,1487,454,2663,219,351,1509,3757,0,4153,58,250,1701,13,75,668,711,25,3232,14,602,1624,19,2053,376,3557
24-Nov-20,2020-11-24,Confirmed,44245,11,1085,52,157,653,79,1829,0,6224,0,167,1510,948,2329,233,431,1870,5420,0,5439,57,290,1766,50,79,642,608,51,3314,41,921,1557,59,2217,528,3545
25-Nov-20,2020-11-25,Confirmed,44699,10,831,30,182,763,87,1877,0,5246,2,125,1540,837,2197,237,489,1630,6491,0,6159,59,193,1773,35,60,730,770,51,3285,42,993,1534,35,2305,482,3528
26-Nov-20,2020-11-26,Confirmed,43174,5,1031,30,150,682,116,1753,0,5475,1,148,1560,931,2122,230,487,1505,5378,0,6406,68,159,1668,20,69,644,843,20,3180,52,862,1464,50,2094,355,3507
27-Nov-20,2020-11-27,Confirmed,41353,7,733,27,149,698,106,1879,0,5482,2,150,1607,830,2135,189,565,1526,3966,0,6185,52,222,1645,23,31,594,808,16,3093,37,761,1442,32,2298,530,3489
28-Nov-20,2020-11-28,Confirmed,41815,9,625,31,163,713,89,1890,0,4998,0,198,1598,650,1967,209,512,1522,6250,0,5965,71,235,1634,18,24,550,719,46,2765,59,753,1430,31,2152,424,3459
29-Nov-20,2020-11-29,Confirmed,39036,6,620,7,134,606,96,1273,0,4906,2,115,1564,1026,1809,198,471,1291,5643,0,5544,36,161,1514,17,44,518,733,33,2581,19,805,1459,0,1974,389,3367
30-Nov-20,2020-11-30,Confirmed,31179,6,381,13,159,457,67,1324,0,3726,0,159,1502,515,1604,167,370,998,3382,0,3837,70,135,1383,2,27,418,553,33,2677,4,593,1410,54,2015,455,2671
01-Dec-20,2020-12-01,Confirmed,32407,8,685,0,222,482,128,1893,0,4006,2,161,1477,0,1871,181,454,1330,5375,0,4930,65,0,0,22,23,378,618,0,2347,0,502,1404,31,0,497,3315
